,city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths,media_movel_casos,media_movel_obitos
363750,,32.0,2021-02-24,202108,4064052.0,4018650.0,False,False,321630,7914.02275,2021-02-24,0.0197,6340,357,state,ES,1447,17,1288.0,18.714285714285715
363830,,32.0,2021-02-25,202108,4064052.0,4018650.0,False,False,323043,7948.791009999999,2021-02-25,0.0197,6362,358,state,ES,1413,22,1338.142857142857,18.285714285714285
363910,,32.0,2021-02-26,202108,4064052.0,4018650.0,False,False,324226,7977.899890000001,2021-02-26,0.0197,6388,359,state,ES,1183,26,1273.7142857142858,18.714285714285715
363990,,32.0,2021-02-27,202108,4064052.0,4018650.0,False,False,325315,8004.695809999999,2021-02-27,0.0197,6397,360,state,ES,1089,9,1250.142857142857,19.0
364070,,32.0,2021-02-28,202109,4064052.0,4018650.0,False,False,326305,8029.05573,2021-02-28,0.0196,6405,361,state,ES,990,8,1223.7142857142858,18.428571428571427
364150,,32.0,2021-03-01,202109,4064052.0,4018650.0,False,False,327515,8058.8289700000005,2021-03-01,0.0196,6432,362,state,ES,1210,27,1243.2857142857142,19.142857142857142
364230,,32.0,2021-03-02,202109,4064052.0,4018650.0,False,False,328601,8085.55107,2021-03-02,0.0196,6457,363,state,ES,1086,25,1202.5714285714287,19.142857142857142
364310,,32.0,2021-03-03,202109,4064052.0,4018650.0,False,False,329642,8111.1659,2021-03-03,0.0196,6476,364,state,ES,1041,19,1144.5714285714287,19.428571428571427
364390,,32.0,2021-03-04,202109,4064052.0,4018650.0,False,False,331328,8152.65159,2021-03-04,0.0196,6499,365,state,ES,1686,23,1183.5714285714287,19.571428571428573
364470,,32.0,2021-03-05,202109,4064052.0,4018650.0,False,False,332890,8191.08614,2021-03-05,0.0196,6526,366,state,ES,1562,27,1237.7142857142858,19.714285714285715
364550,,32.0,2021-03-06,202109,4064052.0,4018650.0,False,False,334214,8223.66446,2021-03-06,0.0196,6538,367,state,ES,1324,12,1271.2857142857142,20.142857142857142
364630,,32.0,2021-03-07,202110,4064052.0,4018650.0,False,False,334887,8240.22429,2021-03-07,0.0196,6552,368,state,ES,673,14,1226.0,21.0
364710,,32.0,2021-03-08,202110,4064052.0,4018650.0,False,False,336218,8272.97485,2021-03-08,0.0196,6576,369,state,ES,1331,24,1243.2857142857142,20.571428571428573
364790,,32.0,2021-03-09,202110,4064052.0,4018650.0,False,False,337582,8306.53742,2021-03-09,0.0196,6610,370,state,ES,1364,34,1283.0,21.857142857142858
364870,,32.0,2021-03-10,202110,4064052.0,4018650.0,False,False,339054,8342.75743,2021-03-10,0.0196,6642,371,state,ES,1472,32,1344.5714285714287,23.714285714285715
364950,,32.0,2021-03-11,202110,4064052.0,4018650.0,False,False,340936,8389.06589,2021-03-11,0.0195,6660,372,state,ES,1882,18,1372.5714285714287,23.0
365030,,32.0,2021-03-12,202110,4064052.0,4018650.0,False,False,342446,8426.22092,2021-03-12,0.0195,6691,373,state,ES,1510,31,1365.142857142857,23.571428571428573
365110,,32.0,2021-03-13,202110,4064052.0,4018650.0,False,False,343791,8459.31597,2021-03-13,0.0195,6708,374,state,ES,1345,17,1368.142857142857,24.285714285714285
365190,,32.0,2021-03-14,202111,4064052.0,4018650.0,False,False,344765,8483.2822,2021-03-14,0.0195,6720,375,state,ES,974,12,1411.142857142857,24.0
365270,,32.0,2021-03-15,202111,4064052.0,4018650.0,False,False,346544,8527.05625,2021-03-15,0.0195,6746,376,state,ES,1779,26,1475.142857142857,24.285714285714285
365350,,32.0,2021-03-16,202111,4064052.0,4018650.0,False,False,348970,8586.75037,2021-03-16,0.0194,6783,377,state,ES,2426,37,1626.857142857143,24.714285714285715
365430,,32.0,2021-03-17,202111,4064052.0,4018650.0,False,False,351116,8639.55481,2021-03-17,0.0194,6819,378,state,ES,2146,36,1723.142857142857,25.285714285714285
365510,,32.0,2021-03-18,202111,4064052.0,4018650.0,False,False,353377,8695.18894,2021-03-18,0.0194,6849,379,state,ES,2261,30,1777.2857142857142,27.0
365590,,32.0,2021-03-19,202111,4064052.0,4018650.0,False,False,355482,8746.984540000001,2021-03-19,0.0194,6888,380,state,ES,2105,39,1862.2857142857142,28.142857142857142
365670,,32.0,2021-03-20,202111,4064052.0,4018650.0,False,False,357763,8803.11079,2021-03-20,0.0193,6907,381,state,ES,2281,19,1996.0,28.428571428571427
365750,,32.0,2021-03-21,202112,4064052.0,4018650.0,False,False,359405,8843.513809999999,2021-03-21,0.0193,6928,382,state,ES,1642,21,2091.4285714285716,29.714285714285715
365830,,32.0,2021-03-22,202112,4064052.0,4018650.0,False,False,361717,8900.40285,2021-03-22,0.0193,6981,383,state,ES,2312,53,2167.5714285714284,33.57142857142857
365910,,32.0,2021-03-23,202112,4064052.0,4018650.0,False,False,363853,8952.961229999999,2021-03-23,0.0194,7053,384,state,ES,2136,72,2126.1428571428573,38.57142857142857
365990,,32.0,2021-03-24,202112,4064052.0,4018650.0,False,False,366120,9008.743,2021-03-24,0.0194,7110,385,state,ES,2267,57,2143.4285714285716,41.57142857142857
366070,,32.0,2021-03-25,202112,4064052.0,4018650.0,False,False,368612,9070.061109999999,2021-03-25,0.0194,7161,386,state,ES,2492,51,2176.4285714285716,44.57142857142857
366150,,32.0,2021-03-26,202112,4064052.0,4018650.0,False,False,370338,9112.53104,2021-03-26,0.0195,7221,387,state,ES,1726,60,2122.285714285714,47.57142857142857
366230,,32.0,2021-03-27,202112,4064052.0,4018650.0,False,False,372665,9169.78917,2021-03-27,0.0195,7249,388,state,ES,2327,28,2128.8571428571427,48.857142857142854
366310,,32.0,2021-03-28,202113,4064052.0,4018650.0,False,False,374215,9207.928440000002,2021-03-28,0.0194,7278,389,state,ES,1550,29,2115.714285714286,50.0
366390,,32.0,2021-03-29,202113,4064052.0,4018650.0,False,False,376080,9253.8186,2021-03-29,0.0196,7367,390,state,ES,1865,89,2051.8571428571427,55.142857142857146
366470,,32.0,2021-03-30,202113,4064052.0,4018650.0,False,False,379612,9340.72694,2021-03-30,0.0196,7439,391,state,ES,3532,72,2251.285714285714,55.142857142857146
366550,,32.0,2021-03-31,202113,4064052.0,4018650.0,False,False,382480,9411.2969,2021-03-31,0.0196,7500,392,state,ES,2868,61,2337.1428571428573,55.714285714285715
366630,,32.0,2021-04-01,202113,4064052.0,4018650.0,False,False,384474,9460.36124,2021-04-01,0.0197,7558,393,state,ES,1994,58,2266.0,56.714285714285715
366710,,32.0,2021-04-02,202113,4064052.0,4018650.0,False,False,386219,9503.29868,2021-04-02,0.0197,7604,394,state,ES,1745,46,2268.714285714286,54.714285714285715
366790,,32.0,2021-04-03,202113,4064052.0,4018650.0,False,False,387833,9543.01274,2021-04-03,0.0197,7639,395,state,ES,1614,35,2166.8571428571427,55.714285714285715
366870,,32.0,2021-04-04,202114,4064052.0,4018650.0,False,False,388600,9561.88553,2021-04-04,0.0197,7672,396,state,ES,767,33,2055.0,56.285714285714285
366950,,32.0,2021-04-05,202114,4064052.0,4018650.0,False,False,390884,9618.0856,2021-04-05,0.0199,7767,397,state,ES,2284,95,2114.8571428571427,57.142857142857146
367030,,32.0,2021-04-06,202114,4064052.0,4018650.0,False,False,393385,9679.62516,2021-04-06,0.02,7877,398,state,ES,2501,110,1967.5714285714287,62.57142857142857
367110,,32.0,2021-04-07,202114,4064052.0,4018650.0,False,False,395947,9742.66569,2021-04-07,0.0201,7947,399,state,ES,2562,70,1923.857142857143,63.857142857142854
367190,,32.0,2021-04-08,202114,4064052.0,4018650.0,False,False,398573,9807.281009999999,2021-04-08,0.0201,8016,400,state,ES,2626,69,2014.142857142857,65.42857142857143
367270,,32.0,2021-04-09,202114,4064052.0,4018650.0,False,False,401033,9867.81173,2021-04-09,0.0202,8084,401,state,ES,2460,68,2116.285714285714,68.57142857142857
367350,,32.0,2021-04-10,202114,4064052.0,4018650.0,False,False,402769,9910.52772,2021-04-10,0.0202,8132,402,state,ES,1736,48,2133.714285714286,70.42857142857143
367430,,32.0,2021-04-11,202115,4064052.0,4018650.0,False,False,404205,9945.86191,2021-04-11,0.0202,8167,403,state,ES,1436,35,2229.285714285714,70.71428571428571
367510,,32.0,2021-04-12,202115,4064052.0,4018650.0,False,False,405401,9975.29067,2021-04-12,0.0203,8216,404,state,ES,1196,49,2073.8571428571427,64.14285714285714
367590,,32.0,2021-04-13,202115,4064052.0,4018650.0,False,False,406941,10013.18389,2021-04-13,0.0204,8310,405,state,ES,1540,94,1936.5714285714287,61.857142857142854
367670,,32.0,2021-04-14,202115,4064052.0,4018650.0,False,False,409315,10071.59849,2021-04-14,0.0206,8412,406,state,ES,2374,102,1909.7142857142858,66.42857142857143
367750,,32.0,2021-04-15,202115,4064052.0,4018650.0,False,False,411584,10127.429470000001,2021-04-15,0.0207,8507,407,state,ES,2269,95,1858.7142857142858,70.14285714285714
367830,,32.0,2021-04-16,202115,4064052.0,4018650.0,False,False,413996,10186.77911,2021-04-16,0.0207,8587,408,state,ES,2412,80,1851.857142857143,71.85714285714286
367910,,32.0,2021-04-17,202115,4064052.0,4018650.0,False,False,415601,10226.271709999999,2021-04-17,0.0208,8636,409,state,ES,1605,49,1833.142857142857,72.0
367990,,32.0,2021-04-18,202116,4064052.0,4018650.0,False,False,416932,10259.02228,2021-04-18,0.0208,8673,410,state,ES,1331,37,1818.142857142857,72.28571428571429
368070,,32.0,2021-04-19,202116,4064052.0,4018650.0,False,False,418642,10301.09851,2021-04-19,0.021,8776,411,state,ES,1710,103,1891.5714285714287,80.0
368150,,32.0,2021-04-20,202116,4064052.0,4018650.0,False,False,420566,10348.44042,2021-04-20,0.0211,8892,412,state,ES,1924,116,1946.4285714285713,83.14285714285714
368230,,32.0,2021-04-21,202116,4064052.0,4018650.0,False,False,422077,10385.62007,2021-04-21,0.0211,8915,413,state,ES,1511,23,1823.142857142857,71.85714285714286
368310,,32.0,2021-04-22,202116,4064052.0,4018650.0,False,False,423974,10432.297620000001,2021-04-22,0.0213,9011,414,state,ES,1897,96,1770.0,72.0
368390,,32.0,2021-04-23,202116,4064052.0,4018650.0,False,False,425683,10474.34925,2021-04-23,0.0214,9092,415,state,ES,1709,81,1669.5714285714287,72.14285714285714
368470,,32.0,2021-04-24,202116,4064052.0,4018650.0,False,False,426706,10499.52117,2021-04-24,0.0214,9124,416,state,ES,1023,32,1586.4285714285713,69.71428571428571
368550,,32.0,2021-04-25,202117,4064052.0,4018650.0,False,False,427643,10522.57697,2021-04-25,0.0214,9165,417,state,ES,937,41,1530.142857142857,70.28571428571429
368630,,32.0,2021-04-26,202117,4064052.0,4018650.0,False,False,429034,10556.8039,2021-04-26,0.0216,9250,418,state,ES,1391,85,1484.5714285714287,67.71428571428571
368710,,32.0,2021-04-27,202117,4064052.0,4018650.0,False,False,430940,10603.70291,2021-04-27,0.0216,9320,419,state,ES,1906,70,1482.0,61.142857142857146
368790,,32.0,2021-04-28,202117,4064052.0,4018650.0,False,False,432694,10646.8618,2021-04-28,0.0217,9397,420,state,ES,1754,77,1516.7142857142858,68.85714285714286
368870,,32.0,2021-04-29,202117,4064052.0,4018650.0,False,False,434895,10701.01957,2021-04-29,0.0217,9458,421,state,ES,2201,61,1560.142857142857,63.857142857142854
368950,,32.0,2021-04-30,202117,4064052.0,4018650.0,False,False,436681,10744.96586,2021-04-30,0.0218,9524,422,state,ES,1786,66,1571.142857142857,61.714285714285715
369030,,32.0,2021-05-01,202117,4064052.0,4018650.0,False,False,437862,10774.025529999999,2021-05-01,0.0218,9536,423,state,ES,1181,12,1593.7142857142858,58.857142857142854
369110,,32.0,2021-05-02,202118,4064052.0,4018650.0,False,False,438769,10796.343159999999,2021-05-02,0.0218,9551,424,state,ES,907,15,1589.4285714285713,55.142857142857146
369190,,32.0,2021-05-03,202118,4064052.0,4018650.0,False,False,439997,10826.559309999999,2021-05-03,0.0219,9622,425,state,ES,1228,71,1566.142857142857,53.142857142857146
369270,,32.0,2021-05-04,202118,4064052.0,4018650.0,False,False,441703,10868.53712,2021-05-04,0.0219,9682,426,state,ES,1706,60,1537.5714285714287,51.714285714285715
369350,,32.0,2021-05-05,202118,4064052.0,4018650.0,False,False,443221,10905.889,2021-05-05,0.022,9734,427,state,ES,1518,52,1503.857142857143,48.142857142857146
369430,,32.0,2021-05-06,202118,4064052.0,4018650.0,False,False,444904,10947.300870000001,2021-05-06,0.022,9791,428,state,ES,1683,57,1429.857142857143,47.57142857142857
369510,,32.0,2021-05-07,202118,4064052.0,4018650.0,False,False,446608,10989.22947,2021-05-07,0.022,9835,429,state,ES,1704,44,1418.142857142857,44.42857142857143
369590,,32.0,2021-05-08,202118,4064052.0,4018650.0,False,False,447566,11012.802,2021-05-08,0.022,9863,430,state,ES,958,28,1386.2857142857142,46.714285714285715
369670,,32.0,2021-05-09,202119,4064052.0,4018650.0,False,False,448243,11029.46025,2021-05-09,0.022,9874,431,state,ES,677,11,1353.4285714285713,46.142857142857146
369750,,32.0,2021-05-10,202119,4064052.0,4018650.0,False,False,449702,11065.36038,2021-05-10,0.0222,9963,432,state,ES,1459,89,1386.4285714285713,48.714285714285715
369830,,32.0,2021-05-11,202119,4064052.0,4018650.0,False,False,451485,11109.23285,2021-05-11,0.0222,10013,433,state,ES,1783,50,1397.4285714285713,47.285714285714285
369910,,32.0,2021-05-12,202119,4064052.0,4018650.0,False,False,453497,11158.740090000001,2021-05-12,0.0222,10070,434,state,ES,2012,57,1468.0,48.0
369990,,32.0,2021-05-13,202119,4064052.0,4018650.0,False,False,455400,11205.565279999999,2021-05-13,0.0222,10111,435,state,ES,1903,41,1499.4285714285713,45.714285714285715
370070,,32.0,2021-05-14,202119,4064052.0,4018650.0,False,False,457124,11247.986,2021-05-14,0.0222,10164,436,state,ES,1724,53,1502.2857142857142,47.0
370150,,32.0,2021-05-15,202119,4064052.0,4018650.0,False,False,458321,11277.43936,2021-05-15,0.0222,10180,437,state,ES,1197,16,1536.4285714285713,45.285714285714285
370230,,32.0,2021-05-16,202120,4064052.0,4018650.0,False,False,459032,11294.934220000001,2021-05-16,0.0222,10197,438,state,ES,711,17,1541.2857142857142,46.142857142857146
370310,,32.0,2021-05-17,202120,4064052.0,4018650.0,False,False,460743,11337.03506,2021-05-17,0.0223,10271,439,state,ES,1711,74,1577.2857142857142,44.0
370390,,32.0,2021-05-18,202120,4064052.0,4018650.0,False,False,462618,11383.17128,2021-05-18,0.0223,10328,440,state,ES,1875,57,1590.4285714285713,45.0
370470,,32.0,2021-05-19,202120,4064052.0,4018650.0,False,False,464253,11423.402059999999,2021-05-19,0.0223,10371,441,state,ES,1635,43,1536.5714285714287,43.0
370550,,32.0,2021-05-20,202120,4064052.0,4018650.0,False,False,466240,11472.29415,2021-05-20,0.0223,10420,442,state,ES,1987,49,1548.5714285714287,44.142857142857146
370630,,32.0,2021-05-21,202120,4064052.0,4018650.0,False,False,468066,11517.22468,2021-05-21,0.0224,10462,443,state,ES,1826,42,1563.142857142857,42.57142857142857
370710,,32.0,2021-05-22,202120,4064052.0,4018650.0,False,False,469248,11546.30895,2021-05-22,0.0224,10491,444,state,ES,1182,29,1561.0,44.42857142857143
370790,,32.0,2021-05-23,202121,4064052.0,4018650.0,False,False,470074,11566.6335,2021-05-23,0.0224,10512,445,state,ES,826,21,1577.4285714285713,45.0
370870,,32.0,2021-05-24,202121,4064052.0,4018650.0,False,False,471566,11603.34563,2021-05-24,0.0225,10589,446,state,ES,1492,77,1546.142857142857,45.42857142857143
370950,,32.0,2021-05-25,202121,4064052.0,4018650.0,False,False,473327,11646.67676,2021-05-25,0.0224,10615,447,state,ES,1761,26,1529.857142857143,41.0
371030,,32.0,2021-05-26,202121,4064052.0,4018650.0,False,False,475285,11694.85528,2021-05-26,0.0224,10651,448,state,ES,1958,36,1576.0,40.0
371110,,32.0,2021-05-27,202121,4064052.0,4018650.0,False,False,477257,11743.378279999999,2021-05-27,0.0224,10684,449,state,ES,1972,33,1573.857142857143,37.714285714285715
371190,,32.0,2021-05-28,202121,4064052.0,4018650.0,False,False,478964,11785.3807,2021-05-28,0.0224,10709,450,state,ES,1707,25,1556.857142857143,35.285714285714285
371270,,32.0,2021-05-29,202121,4064052.0,4018650.0,False,False,480026,11811.51225,2021-05-29,0.0223,10714,451,state,ES,1062,5,1539.7142857142858,31.857142857142858
371350,,32.0,2021-05-30,202122,4064052.0,4018650.0,False,False,480635,11826.4973,2021-05-30,0.0223,10727,452,state,ES,609,13,1508.7142857142858,30.714285714285715
371430,,32.0,2021-05-31,202122,4064052.0,4018650.0,False,False,482137,11863.45549,2021-05-31,0.0224,10798,453,state,ES,1502,71,1510.142857142857,29.857142857142858
371510,,32.0,2021-06-01,202122,4064052.0,4018650.0,False,False,484072,11911.068070000001,2021-06-01,0.0224,10838,454,state,ES,1935,40,1535.0,31.857142857142858
371590,,32.0,2021-06-02,202122,4064052.0,4018650.0,False,False,485951,11957.30271,2021-06-02,0.0224,10875,455,state,ES,1879,37,1523.7142857142858,32.0
371670,,32.0,2021-06-03,202122,4064052.0,4018650.0,False,False,487075,11984.959840000001,2021-06-03,0.0223,10885,456,state,ES,1124,10,1402.5714285714287,28.714285714285715
371750,,32.0,2021-06-04,202122,4064052.0,4018650.0,False,False,487904,12005.3582,2021-06-04,0.0224,10914,457,state,ES,829,29,1277.142857142857,29.285714285714285
371830,,32.0,2021-06-05,202122,4064052.0,4018650.0,False,False,488732,12025.73195,2021-06-05,0.0224,10943,458,state,ES,828,29,1243.7142857142858,32.714285714285715
371910,,32.0,2021-06-06,202123,4064052.0,4018650.0,False,False,489176,12036.657009999999,2021-06-06,0.0224,10958,459,state,ES,444,15,1220.142857142857,33.0
371990,,32.0,2021-06-07,202123,4064052.0,4018650.0,False,False,490405,12066.89777,2021-06-07,0.0224,11005,460,state,ES,1229,47,1181.142857142857,29.571428571428573
372070,,32.0,2021-06-08,202123,4064052.0,4018650.0,False,False,492387,12115.66683,2021-06-08,0.0224,11041,461,state,ES,1982,36,1187.857142857143,29.0
372150,,32.0,2021-06-09,202123,4064052.0,4018650.0,False,False,494167,12159.465479999999,2021-06-09,0.0224,11070,462,state,ES,1780,29,1173.7142857142858,27.857142857142858
372230,,32.0,2021-06-10,202123,4064052.0,4018650.0,False,False,495320,12187.83618,2021-06-10,0.0224,11087,463,state,ES,1153,17,1177.857142857143,28.857142857142858
372310,,32.0,2021-06-11,202123,4064052.0,4018650.0,False,False,496958,12228.14078,2021-06-11,0.0224,11120,464,state,ES,1638,33,1293.4285714285713,29.428571428571427
372390,,32.0,2021-06-12,202123,4064052.0,4018650.0,False,False,497847,12250.0155,2021-06-12,0.0224,11132,465,state,ES,889,12,1302.142857142857,27.0
372470,,32.0,2021-06-13,202124,4064052.0,4018650.0,False,False,498530,12266.821390000001,2021-06-13,0.0224,11143,466,state,ES,683,11,1336.2857142857142,26.428571428571427
372550,,32.0,2021-06-14,202124,4064052.0,4018650.0,False,False,499839,12299.03062,2021-06-14,0.0224,11173,467,state,ES,1309,30,1347.7142857142858,24.0
372630,,32.0,2021-06-15,202124,4064052.0,4018650.0,False,False,501278,12334.43863,2021-06-15,0.0223,11193,468,state,ES,1439,20,1270.142857142857,21.714285714285715
372710,,32.0,2021-06-16,202124,4064052.0,4018650.0,False,False,502887,12374.02966,2021-06-16,0.0223,11218,469,state,ES,1609,25,1245.7142857142858,21.142857142857142
372790,,32.0,2021-06-17,202124,4064052.0,4018650.0,False,False,504242,12407.37077,2021-06-17,0.0223,11236,470,state,ES,1355,18,1274.5714285714287,21.285714285714285
372870,,32.0,2021-06-18,202124,4064052.0,4018650.0,False,False,505764,12444.82108,2021-06-18,0.0223,11264,471,state,ES,1522,28,1258.0,20.571428571428573
372950,,32.0,2021-06-19,202124,4064052.0,4018650.0,False,False,506543,12463.989140000001,2021-06-19,0.0222,11269,472,state,ES,779,5,1242.2857142857142,19.571428571428573
373030,,32.0,2021-06-20,202125,4064052.0,4018650.0,True,False,507204,12480.2537,2021-06-20,0.0222,11280,473,state,ES,661,11,1239.142857142857,19.571428571428573
